order_id,product_category,brand,price,discount_percent,discounted_price,quantity_sold,total_revenue,rating,review_count,customer_region,customer_city,payment_method,order_status,shipping_method,customer_segment,sales_channel,device_type,product_condition,seller_type,return_status,delivery_rating,season,promotion_type,membership,gender,delivery_days
10118,Sports,Nike,74292.57,49,37889.21,4,151556.84,4.5,16167,Central,Warangal,UPI,Cancelled,Standard,Premium,Mobile Web,Tablet,Renewed,Marketplace,Not Returned,Poor,Summer,Festival Sale,Prime,Other,10
10119,Toys,HP,94906.77,39,57893.13,4,231572.52,4.1,22555,Central,Kolkata,Credit Card,Returned,Express,VIP,Mobile Web,Desktop,Renewed,Amazon,Returned,Good,Summer,Bank Offer,Non-Prime,Other,1
10120,Books,Nike,94023.16,8,86501.31,5,432506.55,2.5,33005,North,Delhi,Credit Card,Cancelled,Same Day,Regular,Amazon App,Tablet,Renewed,Marketplace,Not Returned,Excellent,Summer,Festival Sale,Prime,Other,10
10121,Toys,HP,38355.15,12,33752.53,10,337525.3,3.1,41295,West,Bengaluru,Net Banking,Delivered,Same Day,Premium,Amazon App,Desktop,Renewed,Amazon,Returned,Poor,Summer,Festival Sale,Non-Prime,Female,9
10122,Books,Lenovo,44808.23,39,27333.02,9,245997.18,3.7,40843,West,Warangal,Cash on Delivery,Delivered,Prime,VIP,Amazon App,Desktop,New,Marketplace,Not Returned,Good,Monsoon,Bank Offer,Prime,Male,1
10123,Home & Kitchen,Samsung,25746.3,53,12100.76,8,96806.08,4.0,8691,Central,Delhi,Credit Card,Cancelled,Same Day,Regular,Amazon App,Tablet,New,Amazon,Returned,Average,Summer,Lightning Deal,Non-Prime,Other,1
10124,Grocery,Samsung,66131.66,41,39017.68,7,273123.76,2.7,9756,East,Delhi,Credit Card,Delivered,Standard,New,Amazon.in,Tablet,New,Amazon,Not Returned,Excellent,Winter,No Promotion,Prime,Male,1
10125,Books,boAt,36580.29,16,30727.44,5,153637.2,4.3,36308,South,Mumbai,UPI,Delivered,Express,Premium,Amazon App,Desktop,Renewed,Marketplace,Not Returned,Poor,Winter,Bank Offer,Non-Prime,Male,7
10126,Toys,Apple,78651.84,6,73932.73,9,665394.57,3.9,9327,East,Mumbai,Debit Card,Cancelled,Same Day,Regular,Mobile Web,Mobile,New,Marketplace,Returned,Average,Monsoon,Bank Offer,Non-Prime,Female,4
10127,Home & Kitchen,Samsung,12329.77,16,10357.01,9,93213.09,3.8,28520,South,Hyderabad,Net Banking,Processing,Standard,Premium,Amazon App,Tablet,New,Marketplace,Not Returned,Good,Summer,Festival Sale,Prime,Other,7
10128,Electronics,Samsung,11816.0,54,5435.36,10,54353.6,3.2,43308,Central,Pune,Net Banking,Processing,Same Day,New,Amazon App,Desktop,New,Amazon,Returned,Good,Winter,Festival Sale,Non-Prime,Male,5
10129,Beauty,Puma,20603.65,49,10507.86,10,105078.6,4.0,40025,South,Warangal,Debit Card,Shipped,Same Day,Regular,Desktop Web,Desktop,New,Marketplace,Returned,Poor,Monsoon,No Promotion,Prime,Female,7
10130,Beauty,Puma,8611.36,23,6630.75,2,13261.5,2.6,28900,West,Bengaluru,Credit Card,Delivered,Same Day,VIP,Mobile Web,Mobile,Renewed,Marketplace,Not Returned,Good,Winter,Festival Sale,Non-Prime,Female,10
10131,Beauty,boAt,62078.15,1,61457.37,4,245829.48,2.7,16533,North,Chennai,UPI,Cancelled,Same Day,Regular,Amazon App,Mobile,Renewed,Amazon,Not Returned,Excellent,Monsoon,Coupon,Non-Prime,Female,7
10132,Books,Apple,14904.81,34,9837.17,8,78697.36,4.3,31881,North,Bengaluru,UPI,Delivered,Same Day,VIP,Amazon App,Mobile,New,Marketplace,Not Returned,Poor,Monsoon,Festival Sale,Non-Prime,Other,4
10133,Electronics,Sony,16163.3,60,6465.32,1,6465.32,3.3,27782,Central,Hyderabad,Net Banking,Returned,Standard,Regular,Amazon App,Tablet,New,Marketplace,Not Returned,Average,Spring,Festival Sale,Non-Prime,Other,2
10134,Books,Puma,1618.98,27,1181.86,5,5909.3,3.4,44488,West,Kolkata,UPI,Delivered,Express,VIP,Amazon.in,Desktop,New,Marketplace,Returned,Poor,Spring,Coupon,Non-Prime,Female,8
10135,Grocery,Sony,78251.58,18,64166.3,8,513330.4,3.0,1624,East,Pune,Amazon Pay,Delivered,Express,New,Amazon App,Desktop,Renewed,Amazon,Not Returned,Poor,Summer,No Promotion,Non-Prime,Other,2
10136,Books,Amazon Basics,81266.15,32,55260.98,2,110521.96,3.6,40429,West,Chennai,Debit Card,Processing,Express,New,Desktop Web,Desktop,Renewed,Amazon,Not Returned,Average,Spring,Coupon,Non-Prime,Other,9
10137,Electronics,Puma,16368.84,20,13095.07,2,26190.14,2.6,20812,North,Vijayawada,Credit Card,Cancelled,Express,New,Mobile Web,Mobile,Renewed,Amazon,Not Returned,Good,Monsoon,Bank Offer,Prime,Male,5
10138,Electronics,Lenovo,74003.54,52,35521.7,8,284173.6,3.3,7529,North,Kolkata,Amazon Pay,Delivered,Standard,Regular,Mobile Web,Desktop,New,Marketplace,Returned,Average,Winter,Coupon,Prime,Female,9
10139,Grocery,Apple,43466.8,9,39554.79,10,395547.9,3.8,20653,West,Mumbai,Debit Card,Processing,Prime,New,Amazon App,Tablet,Renewed,Amazon,Not Returned,Excellent,Winter,Lightning Deal,Non-Prime,Female,9
10140,Electronics,boAt,24110.57,52,11573.07,9,104157.63,3.7,27860,West,Delhi,Cash on Delivery,Shipped,Prime,Premium,Amazon App,Mobile,Renewed,Marketplace,Returned,Good,Summer,Bank Offer,Non-Prime,Other,8
10141,Toys,Amazon Basics,62213.18,45,34217.25,7,239520.75,5.0,13654,North,Vijayawada,Net Banking,Processing,Standard,New,Amazon App,Mobile,Renewed,Marketplace,Not Returned,Poor,Spring,Festival Sale,Non-Prime,Female,8
10142,Electronics,Apple,18011.71,44,10086.56,8,80692.48,3.5,2108,East,Bengaluru,UPI,Processing,Standard,VIP,Mobile Web,Mobile,Renewed,Marketplace,Returned,Good,Summer,Bank Offer,Prime,Female,4
10143,Beauty,Lenovo,75735.98,8,69677.1,5,348385.5,3.5,3947,Central,Bengaluru,Cash on Delivery,Processing,Same Day,VIP,Mobile Web,Mobile,Renewed,Amazon,Not Returned,Good,Monsoon,No Promotion,Non-Prime,Female,4
10144,Toys,Apple,4951.0,37,3119.13,1,3119.13,3.8,7899,Central,Mumbai,UPI,Delivered,Same Day,VIP,Amazon.in,Tablet,New,Amazon,Not Returned,Excellent,Spring,No Promotion,Prime,Other,2
10145,Toys,Lenovo,95920.27,5,91124.26,4,364497.04,3.0,13372,West,Hyderabad,Amazon Pay,Delivered,Same Day,Regular,Desktop Web,Desktop,New,Marketplace,Returned,Good,Summer,Coupon,Non-Prime,Other,4
10146,Grocery,Lenovo,7372.15,50,3686.08,2,7372.16,4.7,37682,Central,Warangal,Credit Card,Shipped,Express,Premium,Amazon.in,Tablet,New,Marketplace,Not Returned,Good,Winter,Bank Offer,Non-Prime,Other,4
10147,Fashion,Sony,58027.95,52,27853.42,3,83560.26,3.9,30373,North,Vijayawada,Credit Card,Returned,Same Day,New,Desktop Web,Desktop,New,Amazon,Not Returned,Good,Winter,Festival Sale,Non-Prime,Male,6
10148,Fashion,HP,90237.99,41,53240.41,3,159721.23,3.0,39435,North,Vijayawada,Credit Card,Returned,Prime,Premium,Amazon.in,Tablet,Renewed,Amazon,Not Returned,Poor,Summer,No Promotion,Non-Prime,Female,3
10149,Electronics,Amazon Basics,1387.07,54,638.05,9,5742.45,4.5,2263,West,Visakhapatnam,UPI,Returned,Express,Premium,Mobile Web,Mobile,New,Amazon,Returned,Good,Summer,Festival Sale,Non-Prime,Male,2
10150,Toys,Apple,49950.74,34,32967.49,10,329674.9,2.6,26188,West,Kolkata,Cash on Delivery,Shipped,Same Day,VIP,Amazon.in,Mobile,New,Marketplace,Not Returned,Average,Summer,Lightning Deal,Prime,Other,8
10151,Fashion,Nike,35129.7,17,29157.65,4,116630.6,5.0,36583,West,Pune,Credit Card,Returned,Express,VIP,Desktop Web,Tablet,New,Amazon,Returned,Good,Monsoon,No Promotion,Non-Prime,Male,2
10152,Fashion,Amazon Basics,58116.15,52,27895.75,2,55791.5,4.7,29295,East,Kolkata,Cash on Delivery,Returned,Prime,VIP,Amazon App,Tablet,Renewed,Amazon,Returned,Excellent,Monsoon,Coupon,Prime,Female,8
10153,Electronics,HP,22699.65,18,18613.71,3,55841.13,3.9,577,Central,Warangal,UPI,Processing,Same Day,Regular,Desktop Web,Desktop,New,Amazon,Returned,Good,Winter,Lightning Deal,Prime,Female,7
10154,Fashion,Amazon Basics,6675.94,4,6408.9,3,19226.7,2.8,15029,West,Bengaluru,Amazon Pay,Delivered,Prime,Premium,Amazon App,Tablet,Renewed,Marketplace,Not Returned,Good,Monsoon,Bank Offer,Non-Prime,Other,3
10155,Books,Samsung,62667.12,24,47627.01,7,333389.07,3.0,49574,South,Bengaluru,Cash on Delivery,Delivered,Prime,Premium,Mobile Web,Tablet,Renewed,Amazon,Returned,Poor,Monsoon,Festival Sale,Non-Prime,Other,6
10156,Home & Kitchen,Nike,41800.55,10,37620.5,8,300964.0,3.2,35531,South,Bengaluru,Amazon Pay,Processing,Prime,Regular,Desktop Web,Desktop,Renewed,Marketplace,Returned,Average,Spring,No Promotion,Non-Prime,Male,6
10157,Grocery,HP,62323.06,9,56713.98,6,340283.88,3.1,30066,North,Visakhapatnam,UPI,Processing,Same Day,Regular,Amazon.in,Desktop,New,Marketplace,Not Returned,Good,Monsoon,Lightning Deal,Prime,Other,10
10158,Home & Kitchen,Sony,21210.81,16,17817.08,4,71268.32,3.7,17613,Central,Bengaluru,UPI,Processing,Standard,Regular,Desktop Web,Desktop,Renewed,Marketplace,Returned,Average,Spring,Lightning Deal,Prime,Male,5
10159,Electronics,Apple,34005.38,35,22103.5,6,132621.0,4.9,48413,West,Warangal,Net Banking,Delivered,Same Day,Premium,Amazon App,Tablet,New,Amazon,Returned,Excellent,Monsoon,No Promotion,Prime,Female,8
10160,Beauty,Philips,56254.8,25,42191.1,1,42191.1,3.6,19560,South,Mumbai,UPI,Returned,Prime,Premium,Mobile Web,Desktop,New,Amazon,Not Returned,Poor,Winter,Bank Offer,Non-Prime,Female,5
10161,Grocery,HP,59391.66,30,41574.16,10,415741.6,4.2,8945,Central,Pune,UPI,Processing,Same Day,VIP,Amazon.in,Mobile,New,Amazon,Not Returned,Average,Summer,Bank Offer,Prime,Female,7
10162,Electronics,boAt,37356.02,31,25775.65,8,206205.2,4.2,29418,North,Warangal,Debit Card,Shipped,Prime,VIP,Desktop Web,Mobile,Renewed,Marketplace,Returned,Poor,Winter,Coupon,Prime,Female,6
10163,Toys,Apple,28148.31,20,22518.65,1,22518.65,4.7,17071,East,Pune,Credit Card,Processing,Standard,Premium,Amazon App,Mobile,Renewed,Amazon,Not Returned,Good,Monsoon,Bank Offer,Prime,Female,7
10164,Beauty,HP,27514.32,17,22836.89,5,114184.45,2.6,49874,Central,Warangal,Net Banking,Cancelled,Express,VIP,Amazon.in,Tablet,New,Marketplace,Not Returned,Excellent,Summer,Coupon,Non-Prime,Male,9
10165,Home & Kitchen,Samsung,17634.0,59,7229.94,2,14459.88,3.5,46622,Central,Bengaluru,Net Banking,Processing,Standard,Regular,Mobile Web,Mobile,Renewed,Amazon,Not Returned,Poor,Summer,Lightning Deal,Prime,Female,3
10166,Electronics,Philips,32674.42,17,27119.77,6,162718.62,4.5,17130,East,Mumbai,Net Banking,Delivered,Standard,New,Amazon.in,Tablet,Renewed,Amazon,Returned,Good,Summer,No Promotion,Prime,Male,10
10167,Toys,Samsung,20103.15,0,20103.15,9,180928.35,4.5,20721,Central,Vijayawada,Debit Card,Processing,Express,VIP,Mobile Web,Tablet,Renewed,Amazon,Returned,Average,Spring,Bank Offer,Non-Prime,Female,7
10168,Grocery,Philips,63453.78,13,55204.79,5,276023.95,4.8,2712,North,Kolkata,Amazon Pay,Cancelled,Same Day,Premium,Amazon.in,Mobile,New,Amazon,Not Returned,Excellent,Winter,Coupon,Non-Prime,Male,10
10169,Grocery,boAt,56991.89,7,53002.46,4,212009.84,4.3,17091,North,Delhi,UPI,Shipped,Express,VIP,Desktop Web,Desktop,Renewed,Marketplace,Returned,Excellent,Spring,Lightning Deal,Non-Prime,Male,3
10170,Sports,Apple,38381.36,1,37997.55,2,75995.1,3.1,15857,East,Mumbai,Credit Card,Returned,Same Day,VIP,Amazon App,Tablet,Renewed,Marketplace,Not Returned,Average,Summer,Bank Offer,Prime,Male,2
10171,Toys,Sony,32716.84,50,16358.42,3,49075.26,3.8,41394,West,Vijayawada,Cash on Delivery,Processing,Same Day,VIP,Desktop Web,Mobile,New,Marketplace,Not Returned,Average,Winter,Festival Sale,Prime,Other,7
10172,Books,Samsung,23912.9,14,20565.09,6,123390.54,2.6,45836,South,Hyderabad,Amazon Pay,Cancelled,Prime,New,Desktop Web,Tablet,Renewed,Marketplace,Not Returned,Excellent,Winter,Lightning Deal,Prime,Male,4
10173,Fashion,Samsung,53637.74,59,21991.47,8,175931.76,4.1,49635,West,Warangal,UPI,Cancelled,Prime,Regular,Mobile Web,Desktop,New,Amazon,Not Returned,Poor,Monsoon,Bank Offer,Non-Prime,Male,1
10174,Beauty,Lenovo,91905.5,33,61576.68,8,492613.44,3.9,47487,Central,Hyderabad,Debit Card,Shipped,Express,Premium,Mobile Web,Desktop,Renewed,Marketplace,Not Returned,Excellent,Spring,Lightning Deal,Prime,Female,6
10175,Toys,Philips,68632.16,35,44610.9,5,223054.5,4.2,34301,South,Vijayawada,UPI,Delivered,Standard,New,Mobile Web,Mobile,Renewed,Marketplace,Returned,Average,Spring,No Promotion,Non-Prime,Male,6
10176,Sports,Puma,74491.59,0,74491.59,5,372457.95,4.8,16553,East,Mumbai,UPI,Processing,Express,Premium,Desktop Web,Tablet,Renewed,Marketplace,Returned,Poor,Monsoon,No Promotion,Non-Prime,Male,6
10177,Fashion,Apple,83469.91,50,41734.96,10,417349.6,4.2,17404,East,Warangal,Debit Card,Cancelled,Same Day,Premium,Amazon.in,Tablet,Renewed,Amazon,Returned,Good,Spring,No Promotion,Prime,Other,2
10178,Fashion,Philips,35292.17,20,28233.74,3,84701.22,3.3,7093,South,Delhi,Net Banking,Shipped,Prime,Premium,Amazon.in,Tablet,Renewed,Marketplace,Returned,Excellent,Summer,Festival Sale,Prime,Female,1
10179,Electronics,Lenovo,6474.0,41,3819.66,7,26737.62,3.0,13156,North,Bengaluru,Net Banking,Returned,Express,New,Desktop Web,Tablet,Renewed,Marketplace,Not Returned,Average,Summer,No Promotion,Prime,Other,3
10180,Fashion,Amazon Basics,62330.37,0,62330.37,6,373982.22,4.6,49999,South,Warangal,Credit Card,Cancelled,Express,Regular,Desktop Web,Mobile,New,Amazon,Not Returned,Good,Spring,Festival Sale,Non-Prime,Other,2
10181,Books,Philips,19028.49,31,13129.66,1,13129.66,3.0,13785,Central,Warangal,Credit Card,Shipped,Prime,Premium,Amazon App,Desktop,Renewed,Amazon,Returned,Excellent,Monsoon,No Promotion,Non-Prime,Other,6
10182,Grocery,Sony,56989.56,19,46161.54,4,184646.16,2.9,48359,North,Mumbai,Net Banking,Delivered,Prime,Regular,Mobile Web,Mobile,Renewed,Marketplace,Returned,Excellent,Winter,Lightning Deal,Prime,Male,6
10183,Sports,Apple,74002.12,53,34781.0,6,208686.0,3.0,25271,East,Mumbai,Amazon Pay,Delivered,Prime,Regular,Mobile Web,Tablet,Renewed,Marketplace,Not Returned,Poor,Spring,Bank Offer,Non-Prime,Other,5
10184,Fashion,Lenovo,78406.1,46,42339.29,6,254035.74,3.8,14694,South,Vijayawada,Cash on Delivery,Cancelled,Same Day,VIP,Desktop Web,Tablet,New,Amazon,Not Returned,Average,Winter,Bank Offer,Prime,Other,10
10185,Electronics,Amazon Basics,30322.54,35,19709.65,3,59128.95,2.8,36114,West,Chennai,UPI,Cancelled,Prime,New,Desktop Web,Desktop,New,Marketplace,Not Returned,Good,Monsoon,No Promotion,Prime,Female,10
10186,Books,Nike,51339.84,38,31830.7,6,190984.2,4.8,4013,West,Warangal,Cash on Delivery,Processing,Standard,New,Amazon.in,Tablet,New,Amazon,Returned,Excellent,Winter,Bank Offer,Prime,Female,5
10187,Home & Kitchen,Lenovo,62171.32,29,44141.64,10,441416.4,4.9,32799,Central,Kolkata,UPI,Shipped,Express,VIP,Desktop Web,Mobile,Renewed,Marketplace,Not Returned,Poor,Monsoon,No Promotion,Non-Prime,Female,9
10188,Grocery,Nike,81983.18,6,77064.19,6,462385.14,4.9,24752,West,Warangal,Net Banking,Cancelled,Prime,VIP,Amazon.in,Mobile,Renewed,Marketplace,Not Returned,Good,Monsoon,No Promotion,Non-Prime,Female,5
10189,Grocery,Apple,76185.59,21,60186.62,9,541679.58,2.6,11156,South,Vijayawada,Credit Card,Processing,Prime,Regular,Desktop Web,Desktop,New,Marketplace,Returned,Good,Summer,Coupon,Prime,Other,10
10190,Sports,Samsung,98798.94,56,43471.53,9,391243.77,4.9,10304,South,Pune,Amazon Pay,Processing,Same Day,Premium,Amazon App,Mobile,New,Marketplace,Returned,Excellent,Summer,Coupon,Prime,Female,6
10191,Grocery,Lenovo,1005.85,49,512.98,2,1025.96,5.0,40645,West,Hyderabad,Credit Card,Cancelled,Same Day,New,Amazon App,Mobile,New,Marketplace,Returned,Good,Monsoon,Coupon,Non-Prime,Male,4
10192,Fashion,boAt,43860.45,44,24561.85,4,98247.4,4.9,38938,South,Bengaluru,Cash on Delivery,Delivered,Express,Premium,Amazon.in,Mobile,Renewed,Amazon,Not Returned,Excellent,Spring,Festival Sale,Prime,Other,10
10193,Electronics,Nike,25752.24,9,23434.54,9,210910.86,4.2,12078,Central,Chennai,Credit Card,Shipped,Standard,Premium,Mobile Web,Mobile,New,Amazon,Not Returned,Poor,Summer,Coupon,Non-Prime,Female,1
10194,Grocery,Sony,12164.36,55,5473.96,4,21895.84,4.3,26078,North,Delhi,Net Banking,Shipped,Express,VIP,Amazon App,Tablet,Renewed,Marketplace,Returned,Poor,Monsoon,No Promotion,Prime,Other,4
10195,Grocery,boAt,91168.23,7,84786.45,8,678291.6,2.8,2315,Central,Delhi,Amazon Pay,Delivered,Prime,Premium,Amazon.in,Mobile,Renewed,Marketplace,Not Returned,Good,Winter,Lightning Deal,Non-Prime,Female,2
10196,Home & Kitchen,HP,99795.61,26,73848.75,10,738487.5,4.7,27220,Central,Delhi,Cash on Delivery,Cancelled,Standard,Regular,Desktop Web,Desktop,Renewed,Marketplace,Not Returned,Excellent,Winter,Coupon,Prime,Other,10
10197,Home & Kitchen,HP,18222.5,9,16582.48,3,49747.44,2.6,31731,South,Mumbai,Amazon Pay,Shipped,Standard,VIP,Desktop Web,Desktop,New,Amazon,Not Returned,Average,Spring,Coupon,Non-Prime,Female,3
10198,Beauty,Amazon Basics,4034.65,13,3510.15,3,10530.45,3.3,32833,North,Delhi,UPI,Cancelled,Standard,Premium,Amazon.in,Mobile,Renewed,Amazon,Returned,Poor,Winter,Lightning Deal,Prime,Male,7
10199,Books,Samsung,27649.43,45,15207.19,9,136864.71,5.0,12420,South,Bengaluru,Credit Card,Cancelled,Standard,VIP,Mobile Web,Desktop,New,Amazon,Returned,Excellent,Winter,No Promotion,Non-Prime,Female,7
10200,Fashion,Apple,83518.22,58,35077.65,10,350776.5,3.6,18312,East,Hyderabad,Amazon Pay,Processing,Express,Regular,Amazon.in,Mobile,New,Amazon,Not Returned,Excellent,Monsoon,Festival Sale,Non-Prime,Other,1
10201,Grocery,Lenovo,29529.23,51,14469.32,8,115754.56,2.8,21395,South,Delhi,Debit Card,Delivered,Same Day,Regular,Amazon.in,Desktop,New,Amazon,Not Returned,Excellent,Winter,Coupon,Non-Prime,Other,8
10202,Toys,Puma,5877.77,53,2762.55,1,2762.55,4.9,40301,South,Warangal,Credit Card,Cancelled,Same Day,Premium,Amazon App,Desktop,New,Amazon,Not Returned,Good,Winter,Lightning Deal,Non-Prime,Male,7
10203,Grocery,Sony,5437.72,10,4893.95,10,48939.5,5.0,46972,South,Warangal,UPI,Returned,Prime,VIP,Amazon.in,Mobile,Renewed,Amazon,Not Returned,Average,Winter,No Promotion,Prime,Other,1
10204,Electronics,Nike,42855.8,5,40713.01,2,81426.02,3.0,15317,North,Mumbai,Amazon Pay,Delivered,Same Day,Premium,Amazon.in,Mobile,Renewed,Amazon,Returned,Good,Winter,Bank Offer,Non-Prime,Male,8
10205,Beauty,Apple,93195.21,20,74556.17,3,223668.51,4.7,48225,South,Bengaluru,Cash on Delivery,Shipped,Same Day,Premium,Desktop Web,Tablet,Renewed,Marketplace,Returned,Poor,Monsoon,Festival Sale,Non-Prime,Other,2
10206,Books,boAt,28733.86,32,19539.02,2,39078.04,3.5,16968,North,Hyderabad,UPI,Processing,Same Day,VIP,Amazon App,Mobile,Renewed,Amazon,Not Returned,Good,Winter,Lightning Deal,Prime,Other,8
10207,Toys,HP,42829.34,18,35120.06,3,105360.18,3.5,22854,West,Chennai,Debit Card,Shipped,Same Day,Premium,Desktop Web,Mobile,New,Amazon,Not Returned,Excellent,Spring,Lightning Deal,Non-Prime,Male,3
10208,Beauty,Sony,10371.99,38,6430.63,8,51445.04,3.2,5244,East,Vijayawada,Amazon Pay,Shipped,Prime,Regular,Desktop Web,Tablet,New,Amazon,Returned,Good,Summer,Lightning Deal,Prime,Other,10
10209,Sports,Puma,49457.56,23,38082.32,6,228493.92,2.6,30929,North,Hyderabad,Net Banking,Delivered,Express,VIP,Mobile Web,Mobile,New,Amazon,Not Returned,Excellent,Spring,Coupon,Non-Prime,Other,7
10210,Books,Lenovo,69714.4,17,57862.95,7,405040.65,3.2,40922,West,Vijayawada,Credit Card,Shipped,Standard,VIP,Mobile Web,Mobile,New,Marketplace,Returned,Average,Summer,Bank Offer,Non-Prime,Male,6
10211,Grocery,Amazon Basics,27259.81,34,17991.47,10,179914.7,2.6,24054,North,Pune,Cash on Delivery,Cancelled,Same Day,VIP,Amazon App,Tablet,Renewed,Amazon,Not Returned,Good,Spring,Festival Sale,Non-Prime,Female,5
10212,Grocery,Puma,29810.79,51,14607.29,10,146072.9,4.8,18588,North,Vijayawada,Net Banking,Shipped,Express,VIP,Amazon App,Mobile,New,Marketplace,Returned,Good,Summer,No Promotion,Non-Prime,Male,10
10213,Books,Sony,84228.11,42,48852.3,6,293113.8,4.2,44590,East,Kolkata,Amazon Pay,Processing,Same Day,Premium,Mobile Web,Mobile,Renewed,Marketplace,Not Returned,Good,Summer,No Promotion,Non-Prime,Other,2
10214,Grocery,Puma,1233.3,36,789.31,1,789.31,4.7,34660,Central,Warangal,Amazon Pay,Processing,Same Day,Premium,Mobile Web,Tablet,New,Marketplace,Not Returned,Excellent,Summer,Bank Offer,Non-Prime,Female,2
10215,Fashion,Sony,63718.78,18,52249.4,3,156748.2,4.3,7018,Central,Bengaluru,UPI,Returned,Standard,Regular,Mobile Web,Tablet,New,Amazon,Returned,Excellent,Summer,Lightning Deal,Prime,Female,1
10216,Books,Sony,39508.69,52,18964.17,1,18964.17,2.8,10621,North,Visakhapatnam,Amazon Pay,Processing,Standard,New,Mobile Web,Desktop,New,Amazon,Returned,Good,Monsoon,Lightning Deal,Prime,Female,9
10217,Beauty,Philips,29977.38,23,23082.58,10,230825.8,4.9,973,South,Mumbai,Cash on Delivery,Shipped,Standard,New,Mobile Web,Mobile,New,Amazon,Not Returned,Good,Spring,Lightning Deal,Non-Prime,Male,8
10218,Books,Nike,65826.86,55,29622.09,9,266598.81,4.7,43602,West,Kolkata,Net Banking,Processing,Same Day,Regular,Desktop Web,Desktop,Renewed,Marketplace,Not Returned,Average,Summer,Lightning Deal,Non-Prime,Female,8
10219,Toys,HP,83498.92,33,55944.28,9,503498.52,3.4,39383,South,Vijayawada,Cash on Delivery,Delivered,Same Day,New,Amazon App,Desktop,Renewed,Marketplace,Returned,Average,Spring,Lightning Deal,Prime,Female,1
10220,Grocery,Philips,55926.53,21,44181.96,5,220909.8,2.8,37097,South,Delhi,Debit Card,Processing,Same Day,Regular,Desktop Web,Tablet,Renewed,Marketplace,Returned,Poor,Winter,Bank Offer,Prime,Female,5
10221,Fashion,Lenovo,3302.24,3,3203.17,4,12812.68,4.3,34245,North,Bengaluru,Debit Card,Cancelled,Standard,Premium,Desktop Web,Mobile,Renewed,Marketplace,Not Returned,Average,Summer,Coupon,Non-Prime,Other,6
10222,Fashion,Philips,46246.84,56,20348.61,9,183137.49,4.3,25346,North,Kolkata,Credit Card,Delivered,Prime,VIP,Amazon.in,Mobile,New,Amazon,Not Returned,Average,Spring,Festival Sale,Non-Prime,Male,2
10223,Sports,Samsung,46382.44,9,42208.02,9,379872.18,4.7,40097,North,Mumbai,Credit Card,Returned,Express,VIP,Desktop Web,Tablet,New,Amazon,Returned,Average,Monsoon,Lightning Deal,Non-Prime,Male,10
10224,Beauty,Samsung,54470.09,1,53925.39,3,161776.17,2.6,6444,North,Warangal,Debit Card,Cancelled,Prime,Premium,Mobile Web,Desktop,Renewed,Amazon,Returned,Excellent,Spring,Coupon,Non-Prime,Other,5
